1699363151.073795,34749.03252211,0.0
1699363152.298659,34749.03252211,0.0
1699363153.295541,34748.79760046,-0.23492165000061505
1699363154.305942,34748.61937386,-0.4131482500015409
1699363155.280226,34751.515942995,2.483420885000669
1699363156.2849689,34751.760180195,2.727658085001167
1699363157.3062882,34751.760180195,2.727658085001167
1699363158.28754,34751.515942995,2.483420885000669
1699363159.325988,34753.46774346,4.435221350002394
1699363160.307443,34753.539543925,4.507021814999462
1699363211.7493172,34766.00975598051,-0.5450000000055297
1699363213.0530298,34765.983754975154,-0.571001005358994
1699363213.9713862,34763.848088705,-2.7066672755099717
1699363214.976641,34761.79693668662,-4.757819293896318
1699363215.977309,34761.90483862277,-4.649917357739469
1699363216.963985,34762.51027648175,-4.044479498763394
1699363218.01318,34762.76557925156,-3.7891767289547715
1699363218.979844,34762.70190949746,-3.852846483052417
1699363220.021375,34762.84009883899,-3.7146571415214567
1699363221.0199838,34762.79113666395,-3.763619316559925
1699363221.977018,34762.74567178715,-3.8090841933662887
1699363222.98291,34762.81212045326,-3.742635527254606
1699363224.031088,34763.16185027491,-3.3929057056011516
1699363224.987621,34763.311108195,-3.24364778551535
1699363225.982136,34763.311108195,-3.24364778551535
1699363227.0046499,34762.731108195,-3.82364778550982
1699363227.9999092,34763.186108195,-3.36864778551535
1699363228.9699578,34763.186108195,-3.36864778551535
1699363229.972517,34763.186108195,-3.36864778551535
1699363230.958772,34763.186108195,-3.36864778551535
1699363231.993001,34763.186108195,-3.36864778551535
1699363232.9616761,34762.30800174484,-4.246754235675326
1699363233.9694521,34760.00262133322,-6.552134647296043
1699363234.955318,34760.00262133322,-6.552134647296043
1699363235.961521,34760.54262133322,-6.01213464729517
1699363237.034047,34760.54262133322,-6.01213464729517
1699363237.967839,34760.54262133322,-6.01213464729517
1699363239.039904,34760.54262133322,-6.01213464729517
1699363239.972631,34760.54262133322,-6.01213464729517
1699363240.9654882,34760.55311322786,-6.001642752649786
1699363242.002738,34761.06735115487,-5.487404825646081
1699363242.960371,34761.67038801,-4.884367970509629
1699363243.9899929,34761.67038801,-4.884367970509629
1699363244.983201,34761.67038801,-4.884367970509629
1699363245.972948,34764.54912432439,-2.0056316561240237
1699363247.0291378,34765.68240982,-0.8723461605113698
1699363247.9645178,34765.68240982,-0.8723461605113698
1699363248.982059,34765.68240982,-0.8723461605113698
1699363250.024532,34765.68240982,-0.8723461605113698
1699363250.972068,34765.68240982,-0.8723461605113698
1699363251.966779,34765.68240982,-0.8723461605113698
1699363252.9618611,34765.68240982,-0.8723461605113698
1699363253.9652102,34765.68240982,-0.8723461605113698
1699363255.020422,34765.68240982,-0.8723461605113698
1699363256.026326,34767.93910899763,1.3843530171143357
1699363257.027084,34769.55614184,3.001385859490256
1699363258.003586,34769.55614184,3.001385859490256
1699363258.979496,34769.57425159,3.0194956094856025
1699363259.963983,34769.57425159,3.0194956094856025
1699363260.992385,34769.55667119,3.0019152094901074
1699363261.9727511,34769.37799534,2.8232393594880705
1699363263.0088,34769.37799534,2.8232393594880705
1699363263.971284,34769.15635409,2.6015981094897143
1699363265.0121868,34769.15635409,2.6015981094897143
1699363265.995157,34768.11123963,1.556483649488655
1699363266.966157,34767.87982563,1.3250696494869771
1699363267.9659379,34767.93709103,1.382335049485846
1699363268.962877,34767.93709103,1.382335049485846
1699363270.02447,34767.48547061,0.9307146294886479
1699363270.9906828,34767.48547061,0.9307146294886479
1699363271.954438,34767.48547061,0.9307146294886479
1699363272.957386,34767.48547061,0.9307146294886479
1699363274.045583,34767.48547061,0.9307146294886479
1699363275.0041358,34767.48547061,0.9307146294886479
1699363275.959033,34767.48547061,0.9307146294886479
1699363276.969534,34768.659048375,2.1042923944842187
1699363278.011229,34768.834140875,2.279384894485702
1699363278.972569,34768.834140875,2.279384894485702
1699363280.023675,34768.834140875,2.279384894485702
1699363280.972973,34769.87461168,3.31985569949029
1699363281.97377,34770.13352748,3.5787714994876296
1699363282.9838421,34770.13352748,3.5787714994876296
1699363283.9665751,34770.13352748,3.5787714994876296
1699363285.010388,34770.13352748,3.5787714994876296
1699363285.9721038,34769.70043643,3.1456804494882817
1699363286.9756641,34769.70043643,3.1456804494882817
1699363288.109076,34769.70043643,3.1456804494882817
1699363288.997963,34769.70043643,3.1456804494882817
1699363290.0226188,34770.60428537599,4.049529395473655
1699363290.9752471,34768.93144385021,2.3766878696987987
1699363291.9720051,34768.75634860021,2.2015926196982036
1699363293.036436,34768.422400885,1.8676449044869514
1699363294.020246,34768.422400885,1.8676449044869514
1699363295.0031319,34768.422400885,1.8676449044869514
1699363529.56772,34750.20650815906,34750.20650815906
1699363530.8562381,34749.6559625,-0.5505456590617541
1699363531.801744,34749.6556602,-0.0003023000026587397
1699363532.8280041,34749.65546235,-0.00019785000040428713
1699363533.809864,34749.6553315,-0.00013084999955026433
1699363534.797893,34749.6552443,-8.720000187167898e-05
1699363535.774543,34749.6552121,-3.2199997804127634e-05
1699363536.846177,34749.655146,-6.610000127693638e-05
1699363537.8370528,34749.02424244303,-0.6309035569647676
1699363538.779534,34750.14914253,1.1249000869647716
1699363539.809314,34749.65811415,-0.49102837999816984
1699363540.811306,34741.2014048762,-8.456709273799788
1699363541.777259,34737.69750222536,-3.503902650838427
1699363542.792523,34737.69741407536,-8.815000182949007e-05
1699363543.78109,34735.29163698464,-2.405777090716583
1699363544.804661,34734.322320183666,-0.9693168009762303
1699363545.786772,34735.28732018366,0.9649999999965075
1699363546.796891,34735.28732018366,0.0
1699363547.8218749,34735.95466827467,0.6673480910103535
1699363548.7818398,34736.13539595,0.1807276753243059
1699363549.7910988,34736.3517906,0.21639465000043856
1699363550.800242,34736.35158205,-0.00020854999456787482
1699363551.788169,34736.59289905,0.2413169999999809
1699363552.830135,34736.11796575,-0.47493329999997513
1699363553.833625,34736.1179007,-6.505000055767596e-05
1699363554.7787158,34735.645,-0.4729007000059937
1699363555.840551,34735.112273185,-0.5327268149994779
1699363556.7803001,34735.23,0.11772681500588078
1699363557.814847,34735.23,0.0
1699363558.788127,34733.8787137,-1.3512862999996287
1699363559.792007,34733.8787137,0.0
1699363560.8057559,34734.405,0.5262862999952631
1699363561.785449,34734.405,0.0
1699363562.783494,34732.35533428,-2.049665719998302
1699363563.788973,34731.85713492,-0.4981993600013084
1699363564.789841,34731.85713492,0.0
1699363565.784808,34732.37713492,0.5200000000040745
1699363566.8554811,34732.37713492,0.0
1699363567.793071,34732.37713492,0.0
1699363568.795149,34732.37713492,0.0
1699363569.780572,34732.37713492,0.0
1699363570.799319,34731.89213492,-0.4850000000005821
1699363571.7778811,34731.89213492,0.0
1699363572.809591,34731.485,-0.4071349200021359
1699363573.801356,34732.439587065,0.9545870649963035
1699363574.817861,34731.0247921,-1.4147949649996008
1699363575.798059,34730.8510654,-0.17372669999895152
1699363576.799859,34730.8510654,0.0
1699363577.771443,34731.078575435,0.2275100350016146
1699363578.8386319,34729.98591627,-1.0926591649986221
1699363579.795647,34730.07091627,0.08499999999912689
1699363580.7799292,34722.5950932,-7.4758230700026616
1699363581.803901,34720.718562565,-1.8765306349960156
1699363582.79228,34719.59536321,-1.1231993550027255
1699363583.794275,34718.22570465,-1.3696585599973332
1699363584.806412,34718.2261643,0.0004596500002662651
